"","編號","屋齡","建物移轉面積平方公尺","主要用途","主要建材","建築完成日期","總層數","建物分層"
"1","The serial number","room age","building shifting area square meter","the main use","main building materials","construction completes the date","total layer","building lamination"
"10023","RPSNMLNJKHPFFFA97CA","5","107.24","見其他登記事項","見其他登記事項","103年12月24日","三十八層",NA
"10024","RPSNMLNJKHPFFFA97CA","5","49.35","見其他登記事項","見其他登記事項","103年12月24日","三十八層",NA
"10025","RPSNMLNJKHPFFFA97CA","5","119.16","見其他登記事項","見其他登記事項","103年12月24日","三十八層",NA
"10026","RPWOMLOKJHPFFFA58CA","35","17.86","共有部分","鋼筋混凝土造","74年5月22日","十七層",NA
"10027","RPWOMLOKJHPFFFA58CA","35","3.36","共有部分","鋼筋混凝土造","74年5月22日","十九層",NA
"10028","RPWOMLOKJHPFFFA58CA","35","7.27","見其他登記事項","鋼筋混凝土造","74年5月22日","十九層","地下層"
"10029","RPWOMLOKJHPFFFA58CA","35","100.60","住家用","鋼筋混凝土造","74年5月22日","十七層","十七層"
"10030","RPQNMLOKJHPFFFA87CA","39","114.48","住家用","鋼筋混凝土造","69年11月10日","五層","二層"
"10031","RPUOMLOKJHPFFFA38CA","12","23.23","住家用","鋼筋混凝土造","96年9月11日","十層","七層"
"10032","RPUOMLOKJHPFFFA38CA","12","3.63","共有部分","鋼筋混凝土造","96年9月11日","十層",NA
"10033","RPUOMLOKJHPFFFA38CA","12","8.51","共有部分","鋼筋混凝土造","96年9月11日","十層",NA
"10034","RPUOMLOKJHPFFFA38CA","12","23.26","住家用","鋼筋混凝土造","96年9月11日","十層","七層"
"10035","RPUOMLOKJHPFFFA38CA","12","3.64","共有部分","鋼筋混凝土造","96年9月11日","十層",NA
"10036","RPUOMLOKJHPFFFA38CA","12","8.59","共有部分","鋼筋混凝土造","96年9月11日","十層",NA
"10037","RPSOMLRJKHPFFBA18DA","37","213.44","住家用","鋼筋混凝土造","72年2月3日","七層","五層"
"10038","RPSOMLRJKHPFFBA18DA","37","32.62","共有部分","鋼筋混凝土造","72年2月3日","七層","地下層"
"10039","RPSOMLRJKHPFFBA18DA","37","45.95","共有部分","鋼筋混凝土造","72年2月3日","七層",NA
"10040","RPSNMLRJKHPFFFA38CA","1","86.30","住家用","鋼筋混凝土造","108年4月30日","七層","五層"
"10041","RPSNMLRJKHPFFFA38CA","1","52.77","見其他登記事項","鋼筋混凝土造","108年4月30日","七層",NA
"10042","RPSNMLRJKHPFFFA38CA","1","26.05","見其他登記事項","鋼筋混凝土造","108年4月30日","七層",NA
"10043","RPQPMLQKJHPFFEA18CA","1","85.76","見其他登記事項","鋼筋混凝土造","107年8月2日","六層","四層"
"10044","RPQPMLQKJHPFFEA18CA","1","66.77","見其他登記事項","鋼筋混凝土造","107年8月2日","六層",NA
"10045","RPPOMLKKJHPFFFA47CA","10","29.25","住家用","鋼筋混凝土造","98年11月13日","十二層","四層"
"10046","RPPOMLKKJHPFFFA47CA","10","14.71","見其他登記事項","鋼筋混凝土造","98年11月13日","十二層",NA
"10047","RPPOMLKKJHPFFFA47CA","10",".43","見其他登記事項","鋼筋混凝土造","98年11月13日","十二層",NA
"10048","RPOPMLQKJHPFFEA97CA","1","54.85","見其他登記事項","鋼筋混凝土造","107年8月2日","六層","三層"
"10049","RPOPMLQKJHPFFEA97CA","1","50.69","見其他登記事項","鋼筋混凝土造","107年8月2日","六層",NA
"10050","RPRNMLNKJHPFFFA87CA","12","33.19","住家用","鋼筋混凝土造","97年4月14日","七層","五層"
"10051","RPRNMLNKJHPFFFA87CA","12","19.02","共有部分","鋼筋混凝土造","97年4月14日","七層",NA
"10052","RPRNMLNKJHPFFFA87CA","12","9.48","共有部分","鋼筋混凝土造","97年4月14日","七層",NA
"10053","RPQPMLNKJHPFFEA87CA","43","80.07","住家用","鋼筋混凝土造","65年12月10日","四層","四層 陽台"
"10054","RPVNMLNKJHPFFEA18CA","24","51.68","停車空間","鋼筋混凝土造","85年5月3日","十一層","地下二層"
"10055","RPTOMLQJKHPFFCA18CA","12","22.01","商業用","鋼筋混凝土造","96年10月11日","十層","三層"
"10056","RPTOMLQJKHPFFCA18CA","12","16.11","共有部分","鋼筋混凝土造","96年10月11日","十層",NA
"10057","RPURMLOJKHPFFCA38CA","36","74.13","住家用","鋼筋混凝土造","73年5月7日","五層","四層"
"10058","RPURMLOJKHPFFCA38CA","36","6.45","共有部分","鋼筋混凝土造","73年5月7日","五層",NA
"10059","RPROMLNJKHPFFCA67CA","2","58.20","見其他登記事項","見其他登記事項","107年2月23日","二十九層",NA
"10060","RPQOMLNJKHPFFCA57CA","2","29.10","見其他登記事項","見其他登記事項","107年2月23日","二十九層",NA
"10061","RPPOMLLMJHPFFCA47CA","20","163.02","工業用","鋼筋混凝土造","88年10月2日","五層","三層"
"10062","RPPOMLLMJHPFFCA47CA","20","69.44","共有部分","鋼筋混凝土造","88年10月2日","五層",NA
"10063","RPPOMLLMJHPFFCA47CA","20","74.27","共有部分","鋼筋混凝土造","88年10月2日","五層",NA
"10064","RPPOMLLMJHPFFCA47CA","20","163.35","工業用","鋼筋混凝土造","88年10月2日","五層","三層"
"10065","RPPOMLLMJHPFFCA47CA","20","69.79","共有部分","鋼筋混凝土造","88年10月2日","五層",NA
"10066","RPPOMLLMJHPFFCA47CA","20","74.27","共有部分","鋼筋混凝土造","88年10月2日","五層",NA
"10067","RPPQMLRJKHPFFCA08CA","6","170.21","住家用","鋼筋混凝土造","103年5月8日","六層","一層 地下一層"
"10068","RPPQMLRJKHPFFCA08CA","6","124.48","見其他登記事項","鋼筋混凝土造","103年5月8日","六層",NA
"10069","RPPQMLRJKHPFFCA08CA","6","18.43","見其他登記事項","鋼筋混凝土造","103年5月8日","六層",NA
"10070","RPSOMLNJKHPFFCA77CA","2","116.41","見其他登記事項","見其他登記事項","107年2月23日","二十九層",NA
"10071","RPSNMLPKJHPFFEA08CA","35","94.24","商業用","鋼筋混凝土造","74年5月15日","九層","四層"
"10072","RPSNMLPKJHPFFEA08CA","35","4.27","共有部分","鋼筋混凝土造","74年5月15日","九層",NA
"10073","RPSNMLPKJHPFFEA08CA","35","5.17","共有部分","鋼筋混凝土造","74年5月15日","九層",NA
"10074","RPUOMLNJKHPFFCA97CA","2","105.92","見其他登記事項","見其他登記事項","107年2月23日","二十九層",NA
"10075","RPUOMLNJKHPFFCA97CA","2","169.95","住家用","見其他登記事項","107年2月23日","二十九層","十七層"
"10076","RPUOMLNJKHPFFCA97CA","2","3.57","見其他登記事項","見其他登記事項","107年2月23日","二十九層",NA
"10077","RPWPMLLLJHPFFDA28CA","42","102.24","住家用","鋼筋混凝土造","67年4月17日","五層","三層"
"10078","RPTOMLOJKHPFFDA08CA","6",".28","住家用","鋼筋混凝土造","103年5月21日","七層","地下一層"
"10079","RPTOMLOJKHPFFDA08CA","6",".14","見其他登記事項","鋼筋混凝土造","103年5月21日","七層",NA
"10080","RPTOMLOJKHPFFDA08CA","6","9.69","見其他登記事項","鋼筋混凝土造","103年5月21日","七層",NA
"10081","RPTPMLRKJHPFFDA48CA","37","135.94","住家用","鋼筋混凝土造","71年6月30日","五層","三層"
"10082","RPUOMLOJKHPFFDA18CA","6",".28","住家用","鋼筋混凝土造","103年5月21日","七層","地下一層"
"10083","RPUOMLOJKHPFFDA18CA","6",".14","見其他登記事項","鋼筋混凝土造","103年5月21日","七層",NA
"10084","RPUOMLOJKHPFFDA18CA","6","9.69","見其他登記事項","鋼筋混凝土造","103年5月21日","七層",NA
"10085","RPWNMLNKJHPFFEA28CA","35","104.60","住家用","鋼筋混凝土造","73年9月12日","五層","一層"
"10086","RPWNMLNKJHPFFEA28CA","35","7.80","共有部分","鋼筋混凝土造","73年9月12日","五層",NA
"10087","RPWPMLRKJHPFFDA78CA",NA,"122.80","住家用","鋼筋混凝土造",NA,"七層","一層 平台"
"10088","RPOOMLRKJHPFFDA87CA","1","7.14","見其他登記事項","見其他登記事項","107年11月5日","三十一層","一層"
"10089","RPWPMLRKJHPFFDA78CA","43","11.20","共有部分","鋼筋混凝土造","65年10月19日","七層",NA
"10090","RPOOMLRKJHPFFDA87CA","1","2.41","見其他登記事項","見其他登記事項","107年11月5日","三十一層",NA
"10091","RPOOMLRKJHPFFDA87CA","1","61.25","見其他登記事項","見其他登記事項","107年11月5日","三十一層",NA
"10092","RPOOMLRKJHPFFDA87CA","1","85.12","見其他登記事項","見其他登記事項","107年11月5日","三十一層",NA
"10093","RPOOMLRKJHPFFDA87CA","1","66.14","見其他登記事項","見其他登記事項","107年11月5日","三十一層",NA
"10094","RPOOMLRKJHPFFDA87CA","1","10.95","見其他登記事項","見其他登記事項","107年11月5日","三十一層",NA
"10095","RPOOMLRKJHPFFDA87CA","1","292.59","見其他登記事項","見其他登記事項","107年11月5日","三十一層","十二層"
"10096","RPVQMLLLJHPFFCA18CA","5","183.44","住家用","鋼筋混凝土造","103年12月12日","十六層","四層"
"10097","RPVQMLLLJHPFFCA18CA","5","78.15","見其他登記事項","鋼筋混凝土造","103年12月12日","十六層",NA
"10098","RPVQMLLLJHPFFCA18CA","5","14.78","見其他登記事項","鋼筋混凝土造","103年12月12日","十六層",NA
"10099","RPVQMLLLJHPFFCA18CA","5","86.66","見其他登記事項","鋼筋混凝土造","103年12月12日","十六層",NA
"10100","RPVNMLRKJHPFFDA48CA","2","28.75","見其他登記事項","鋼筋混凝土造","107年3月31日","十五層",NA
"10101","RPVNMLRKJHPFFDA48CA","2","59.32","見其他登記事項","鋼筋混凝土造","107年3月31日","十五層","四層"
"10102","RPPNMLSKKHPFFDA08CA","21","140.33","住家用","鋼筋混凝土造","87年10月19日","十四層","十一層"
"10103","RPPNMLSKKHPFFDA08CA","21","83.81","共有部分","鋼筋混凝土造","87年10月19日","十四層",NA
"10104","RPPNMLSKKHPFFDA08CA","21","30.69","共有部分","鋼筋混凝土造","87年10月19日","十四層",NA
"10105","RPPPMLRJKHPFFDA08CA","7","174.72","見其他登記事項","鋼筋混凝土造","101年9月19日","九層","四層"
"10106","RPPPMLRJKHPFFDA08CA","7","145.24","見其他登記事項","鋼筋混凝土造","101年9月19日","九層",NA
"10107","RPPPMLRKJHPFFDA08CA",NA,"3.69","共有部分","鋼筋混凝土造",NA,"十二層",NA
"10108","RPPPMLRKJHPFFDA08CA",NA,"100.68","住家用","鋼筋混凝土造",NA,"十二層","十一層"
"10109","RPPPMLRKJHPFFDA08CA",NA,"13.33","共有部分","鋼筋混凝土造",NA,"十二層",NA
"10110","RPXOMLRKJHPFFDA78CA","42","122.57","住家用","鋼筋混凝土造","67年1月23日","七層","六層"
"10111","RPXOMLRKJHPFFDA78CA","42","18.10","共有部分","鋼筋混凝土造","67年1月23日","七層",NA
"10112","RPTOMLRKJHPFFDA38CA",NA,"137.41","商業用","鋼筋混凝土造",NA,"十二層","六層"
"10113","RPTOMLRKJHPFFDA38CA",NA,"24.25","共有部分","鋼筋混凝土造",NA,"十二層",NA
"10114","RPPPMLKKKHPFFDA47CA","25","98.87","商業用","鋼筋混凝土造","84年1月26日","十八層","五層"
"10115","RPPPMLKKKHPFFDA47CA","25","38.44","共有部分","鋼筋混凝土造","84年1月26日","十八層",NA
"10116","RPUOMLNKJHPFFDA08CA","12","21.45","住家用","鋼筋混凝土造","97年2月5日","十四層","四層"
"10117","RPUOMLNKJHPFFDA08CA","12","13.55","共有部分","鋼筋混凝土造","97年2月5日","十四層",NA
"10118","RPQOMLNKJHPFFDA67CA",NA,"8.56","共有部分","鋼筋混凝土造",NA,"五層",NA
"10119","RPQOMLNKJHPFFDA67CA",NA,"61.97","住家用","鋼筋混凝土造",NA,"五層","三層"
"10120","RPWNMLNKJHPFFDA18CA",NA,"80.91","工業用","鋼筋混凝土造",NA,"四層","三層"
"10121","RPOPMLKKJHPFFDA27CA",NA,"65.95","住家用","加強磚造",NA,"四層","一層"
"10122","RPTQMLQKJHPFFDA48CA","41","76.14","住家用","鋼筋混凝土造","68年2月19日","五層","三層"
"10123","RPQOMLLLKHPFFDA67CA","28","173.02","住家用","鋼筋混凝土造","80年8月27日","五層","三層"
"10124","RPQOMLLLKHPFFDA67CA","28","26.91","共有部分","鋼筋混凝土造","80年8月27日","五層",NA
"10125","RPPOMLPKJHPFFDA77CA","42","5.17","見使用執照","鋼筋混凝土造","66年10月19日","七層","地下層"
"10126","RPPOMLPKJHPFFDA77CA","42","2.15","住家用","鋼筋混凝土造","66年10月19日","七層","地下層"
"10127","RPPOMLPKJHPFFDA77CA","42","2.87","見使用執照","鋼筋混凝土造","66年10月19日","七層","地下層"
"10128","RPPOMLPKJHPFFDA77CA","42","3.92","見使用執照","鋼筋混凝土造","66年10月19日","七層","地下層"
"10129","RPPOMLPKJHPFFDA77CA","42","1.21","見使用執照","鋼筋混凝土造","66年10月19日","七層","地下層"
"10130","RPPOMLPKJHPFFDA77CA","42","3.82","見使用執照","鋼筋混凝土造","66年10月19日","七層","地下層"
"10131","RPPOMLPKJHPFFDA77CA","42",".48","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10132","RPPOMLPKJHPFFDA77CA","42",".01","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10133","RPPOMLPKJHPFFDA77CA","42",".04","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10134","RPPOMLPKJHPFFDA77CA","42","2.05","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10135","RPPOMLPKJHPFFDA77CA","42",".85","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10136","RPPOMLPKJHPFFDA77CA","42",".02","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10137","RPPOMLPKJHPFFDA77CA","42","1.14","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10138","RPPOMLPKJHPFFDA77CA","42",".02","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10139","RPPOMLPKJHPFFDA77CA","42","1.52","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10140","RPPOMLPKJHPFFDA77CA","42",".03","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10141","RPPOMLPKJHPFFDA77CA","42","1.56","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10142","RPPOMLPKJHPFFDA77CA","42",".03","共有部分","鋼筋混凝土造","66年10月19日","七層",NA
"10143","RPSOMLLLKHPFFDA87CA","28","285.11","見使用執照","鋼筋混凝土造","80年8月27日","五層","防空避難室 見使用執照"
"10144","RPTOMLLLKHPFFDA97CA","28","171.89","住家用","鋼筋混凝土造","80年8月27日","五層","四層"
"10145","RPSOMLLLKHPFFDA87CA","28","26.91","共有部分","鋼筋混凝土造","80年8月27日","五層",NA
"10146","RPTOMLLLKHPFFDA97CA","28","26.91","共有部分","鋼筋混凝土造","80年8月27日","五層",NA
"10147","RPPOMLLLKHPFFDA57CA","28","305.40","住家用","鋼筋混凝土造","80年8月27日","五層","二層 一層"
"10148","RPPOMLLLKHPFFDA57CA","28","53.82","共有部分","鋼筋混凝土造","80年8月27日","五層",NA
"10149","RPROMLLLKHPFFDA77CA","28","153.39","住家用","鋼筋混凝土造","80年8月27日","五層","五層"
"10150","RPROMLLLKHPFFDA77CA","28","26.91","共有部分","鋼筋混凝土造","80年8月27日","五層",NA
"10151","RPUQMLQKJHPFFDA58CA","41","77.31","住家用","鋼筋混凝土造","68年2月19日","五層","四層"
"10152","RPPOMLNKJHPFFDA57CA","27","22.69","共有部分","鋼筋混凝土造","82年3月23日","十二層",NA
"10153","RPPOMLNKJHPFFDA57CA","27","80.02","見其他登記事項","鋼筋混凝土造","82年3月23日","十二層","七層"
"10154","RPROMLNKJHPFFDA77CA","47","73.75","住家用","鋼筋混凝土造","61年11月5日","四層","三層 陽台"
"10155","RPVOMLQKJHPFFDA48CA",NA,"127.53","商業用","鋼筋混凝土造",NA,"五層","一層"
"10156","RPWPMLRJKHPFFBA58CA",NA,"63.14","住家用","鋼筋混凝土造","108年6月25日","十九層","十二層"
"10157","RPWPMLRJKHPFFBA58CA",NA,"26.98","見其他登記事項","鋼筋混凝土造","108年6月25日","十九層",NA
"10158","RPQQMLPKJHPFFDA08CA","14","37.85","見其他登記事項","鋼筋混凝土造","95年1月17日","十一層","三層"
"10159","RPQQMLPKJHPFFDA08CA","14","9.14","共有部分","鋼筋混凝土造","95年1月17日","十一層",NA
"10160","RPQQMLPKJHPFFDA08CA","14","11.59","共有部分","鋼筋混凝土造","95年1月17日","十一層",NA
"10161","RPQQMLPKJHPFFDA08CA","14","3.57","共有部分","鋼筋混凝土造","95年1月17日","十一層",NA
"10162","RPQQMLPKJHPFFDA08CA","14","1.86","共有部分","鋼筋混凝土造","95年1月17日","十一層",NA
"10163","RPQQMLPKJHPFFDA08CA","14","16.81","共有部分","鋼筋混凝土造","95年1月17日","十一層",NA
"10164","RPSOMLLMJHPFFBA67CA","75","17.46","住商用","土磚石混合造","33年7月15日","二層","一層 二層"
"10165","RPTQMLLLJHPFFBA87CA",NA,"49.56","住家用","鋼筋混凝土造","108年6月25日","十九層","十二層"
"10166","RPTQMLLLJHPFFBA87CA",NA,"21.08","見其他登記事項","鋼筋混凝土造","108年6月25日","十九層",NA
"10167","RPQNMLNKJHPFFBA37CA",NA,"68.36",NA,"加強磚造",NA,"三層","一層 騎樓"
"10168","RPRNMLPKJHPFFBA67CA","42","18.28","住家用","鋼筋混凝土造","66年8月29日","十二層","五層"
"10169","RPRNMLPKJHPFFBA67CA","42","3.64","共有部分","鋼筋混凝土造","66年8月29日","十二層",NA
"10170","RPRNMLNKJHPFFBA47CA","5","22.52","住家用","鋼筋混凝土造","104年2月6日","七層","五層"
"10171","RPRNMLNKJHPFFBA47CA","5","19.73","見其他登記事項","鋼筋混凝土造","104年2月6日","七層",NA
"10172","RPOQMLRKJHPFFBA87CA",NA,"71.52","住家用","鋼筋混凝土造","108年6月25日","十九層","六層"
"10173","RPOQMLRKJHPFFBA87CA",NA,"30.49","見其他登記事項","鋼筋混凝土造","108年6月25日","十九層",NA
"10174","RPOQMLRKJHPFFBA87CA",NA,"19.67","見其他登記事項","鋼筋混凝土造","108年6月25日","十九層",NA
"10175","RPQOMLNKJHPFFBA47CA","24","55.17","住家用","鋼筋混凝土造","84年12月1日","九層","六層 電梯樓梯間"
"10176","RPQOMLNKJHPFFBA47CA","24","6.34","共有部分","鋼筋混凝土造","84年12月1日","九層",NA
"10177","RPUNMLQKJHPFFBA08CA","45","31.37","住家用","鋼筋混凝土造","64年5月8日","五層","二層"
"10178","RPQRMLKKJHPFFCA57CA","39","31.84","商業用","鋼筋混凝土造","70年4月10日","十二層","三層"
"10179","RPQRMLKKJHPFFCA57CA","39","7.67","共有部分","鋼筋混凝土造","70年4月10日","十二層",NA
"10180","RPWPMLOJKHPFFBA28CA","36","54.77","住家用","鋼筋混凝土造","72年10月3日","五層","二層"
"10181","RPWPMLOJKHPFFBA28CA","36","1.62","共有部分","鋼筋混凝土造","72年10月3日","五層",NA
"10182","RPPOMLNKJHPFFBA37CA","2","57.20","住家用","鋼筋混凝土造","106年7月26日","十五層","十二層"
"10183","RPPOMLNKJHPFFBA37CA","2","47.84","見其他登記事項","鋼筋混凝土造","106年7月26日","十五層",NA
"10184","RPPOMLNKJHPFFBA37CA","2","18.56","見其他登記事項","鋼筋混凝土造","106年7月26日","十五層",NA
"10185","RPPOMLNKJHPFFBA37CA","2","2.58","見其他登記事項","鋼筋混凝土造","106年7月26日","十五層",NA
"10186","RPRQMLNKJHPFFCA87CA","23","37.77","停車空間","鋼筋混凝土造","86年1月24日","二十一層","地下二層 地下三層"
"10187","RPRQMLNKJHPFFCA87CA","23",".03","共有部分","鋼筋混凝土造","86年1月24日","二十一層",NA
"10188","RPOPMLNKJHPFFCA47CA","6","134.93","住家用","鋼筋混凝土造","102年7月31日","十四層","十一層"
